Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-11-03,7.547296337871815,8.209810852747582,7.502531659014753,7.932270526885986,222390888,0.0,0
2016-11-04,7.878552747432142,7.977034347267055,7.699494905089054,7.789023399353027,136899425,0.0,0
2016-11-07,7.797977949841872,7.842742632176052,7.6099669670905525,7.78007173538208,77385658,0.0,0
2016-11-08,7.833788383485061,8.102375584539011,7.6636836399794905,7.8427414894104,125651440,0.0,0
2016-11-09,7.78007155861544,7.9054124955402845,7.529390538581029,7.70844841003418,121755963,0.0,0
2016-11-10,7.806931495666503,8.12923568971217,7.79797838793362,7.806931495666504,152468226,0.0,0
2016-11-11,7.726354164386152,8.191904602465122,7.726354164386152,7.959129810333252,306389159,0.0,0
2016-11-14,7.914364875865842,8.67536097312051,7.914364875865842,8.603737831115723,362679212,0.0,0
2016-11-15,8.576879823048333,8.585832929729499,8.36201038559188,8.487350463867188,191318083,0.0,0
2016-11-16,8.433633008725403,8.532114614668941,8.272480513713074,8.38886833190918,127631760,0.0,0
2016-11-17,8.326199082116498,8.523163166399588,8.245622827009084,8.433633804321289,117469344,0.0,0
2016-11-18,8.505255758998025,8.594785108513541,8.218763206652627,8.2545747756958,124581019,0.0,0
2016-11-21,8.21876480355118,8.514210519015997,8.174000120095686,8.326199531555176,134302849,0.0,0
2016-11-22,8.326199531555176,8.424681152105007,8.263528633191354,8.326199531555176,100990515,0.0,0
2016-11-23,8.379916468649512,8.594786778472823,8.28143484809968,8.326199531555176,118775328,0.0,0
2016-11-24,8.308292388916016,8.370963280281803,8.200857672908528,8.308292388916016,89231715,0.0,0
2016-11-25,8.308291785684139,8.514208950109085,8.156092402270316,8.469444274902344,146500971,0.0,0
2016-11-28,8.53211486806309,9.015571513643001,8.415727046410396,8.80965518951416,300809911,0.0,0
2016-11-29,8.773842206157372,9.51693284084985,8.666407508181782,9.167769432067871,344992744,0.0,0
2016-11-30,9.042430984832931,9.176724167712385,8.702220620547717,8.773843765258789,210326610,0.0,0
2016-12-01,8.746985484484519,8.92604335005009,8.594786085299969,8.711173057556152,131683970,0.0,0
2016-12-02,8.67536258022137,9.08719614994819,8.612692532811428,8.917091369628906,215151027,0.0,0
2016-12-05,8.666408865383962,8.675361117922582,8.057611294366511,8.111329078674316,222164427,0.0,0
2016-12-06,8.066564424384387,8.245622282910327,8.012846639918996,8.093422889709473,91947682,0.0,0
2016-12-07,8.093422754605685,8.12923432571307,7.905411792838117,8.120281219482422,80568031,0.0,0
2016-12-08,8.120280846638991,8.120280846638991,7.9680814629670556,7.977034568786621,53089937,0.0,0
