Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-08-26,2.8334117125739486,3.4019892215728764,2.8334117125739486,3.401989221572876,6879920,0.0,0
2019-08-27,3.7431356906890874,3.7431356906890874,3.7431356906890874,3.743135690689087,3499337,0.0,0
2019-08-28,4.122187614440918,4.122187614440918,4.122187614440918,4.122187614440918,6936108,0.0,0
2019-08-29,4.539144039154053,4.539144039154053,4.539144039154053,4.539144039154053,12316022,0.0,0
2019-08-30,4.946624674939583,4.975053752344948,4.548620754318467,4.908719539642334,1263079795,0.0,0
2019-09-02,4.652859324017883,4.7002409657476685,4.463333660828391,4.596001625061035,607334280,0.0,0
2019-09-03,4.539143926104187,4.681288399428719,4.4538571517365035,4.596001625061035,440670783,0.0,0
2019-09-04,4.548620618786962,4.567573185870872,4.472809898586477,4.510715484619141,352130098,0.0,0
2019-09-05,4.520191359785239,4.681288399428719,4.463333660828391,4.596001625061035,543308740,0.0,0
2019-09-06,4.548620946833532,4.55809700512648,4.472810221165577,4.50123929977417,320436641,0.0,0
2019-09-09,4.529668179205235,4.539144237081503,4.482286534229328,4.520191669464111,224416567,0.0,0
2019-09-10,4.501238867443002,4.510715376690633,4.463333734182142,4.472809791564941,204260973,0.0,0
2019-09-11,4.472810181044889,4.491762749325656,4.359094771360286,4.3685712814331055,291312675,0.0,0
2019-09-12,4.368571248255329,4.368571248255329,4.273808407571185,4.302237033843994,178461143,0.0,0
2019-09-16,4.311713149550785,4.387523415165465,4.292760583147115,4.340141773223877,138106658,0.0,0
2019-09-17,4.3117132252752395,4.321189282711084,4.2074738822919375,4.216949939727783,157252707,0.0,0
2019-09-18,4.216950256776708,4.23590282493817,4.131663925982562,4.141139984130859,133889453,0.0,0
2019-09-19,4.131663602299153,4.169568735652508,4.112711035622476,4.15061616897583,82992246,0.0,0
2019-09-20,4.150616366866174,4.1600924247238895,4.122187289563319,4.131663799285889,76214931,0.0,0
2019-09-23,4.122187373589467,4.122187373589467,3.989519397823183,4.008471965789795,120165612,0.0,0
2019-09-24,4.008471519159103,4.3969993451166545,3.9989950102992546,4.235902309417725,298493929,0.0,0
2019-09-25,4.169569183358989,4.169569183358989,4.074806339800466,4.084282398223877,139227380,0.0,0
2019-09-26,4.074806267900261,4.122187462911038,3.9895194842700388,3.998995542526245,98897938,0.0,0
2019-09-27,4.0179480238406695,4.036901043672144,3.989519397823183,4.008471965789795,63641814,0.0,0
2019-09-30,4.008472012632293,4.027424580820383,3.9800429344177246,3.9800429344177246,50696980,0.0,0
2019-10-08,3.9800428129207623,3.998995380530295,3.9137090522198243,3.923185110092163,73728526,0.0,0
2019-10-09,3.904232501983642,3.9326615790354715,3.8473747997448338,3.9042325019836426,68590495,0.0,0
