Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-11-03,6.1785207196809875,6.225736155662209,6.158285312284296,6.198755741119385,60786786,0.0,0.0
2016-11-04,6.1920110796366465,6.2122464869016545,6.165029893352816,6.178520679473877,42336142,0.0,0.0
2016-11-07,6.171775672371639,6.185265300617824,6.158285272208869,6.178520679473877,34704525,0.0,0.0
2016-11-08,6.178520443353309,6.198755463886717,6.165029657747817,6.185265064239502,46328200,0.0,0.0
2016-11-09,6.192011149068474,6.192011149068474,6.097579118786794,6.144794940948486,93534608,0.0,0.0
2016-11-10,6.165029893352816,6.185265300617824,6.151540265106631,6.178520679473877,79643223,0.0,0.0
2016-11-11,6.171775567782491,6.212246381626673,6.1515401608603995,6.205500602722168,59074192,0.0,0.0
2016-11-14,6.192011725217308,6.23248215800849,6.18526594549517,6.218991756439209,61487941,0.0,0.0
2016-11-15,6.218991039068408,6.225736046095835,6.192011010958698,6.212246417999268,43457414,0.0,0.0
2016-11-16,6.205500748265517,6.218991148516076,6.1785207196809875,6.198755741119385,63220180,0.0,0.0
2016-11-17,6.192010974704582,6.212246381626673,6.171775567782491,6.205500602722168,65373594,0.0,0.0
2016-11-18,6.198755595734233,6.218991002656324,6.185265195800077,6.205500602722168,60392026,0.0,0.0
2016-11-21,6.218991539231374,6.2662069781789596,6.1920115089517935,6.259462356567383,67137751,0.0,0.0
2016-11-22,6.259461535362496,6.286441562102454,6.259461535362496,6.279696941375732,84043182,0.0,0.0
2016-11-23,6.286442209526251,6.387618864054078,6.266206801429024,6.3201680183410645,97242043,0.0,0.0
2016-11-24,6.326913227039445,6.340403628186289,6.293188189068135,6.30667781829834,80841498,0.0,0.0
2016-11-25,6.340403887393662,6.353894289092018,6.266207256990206,6.347148895263672,79515166,0.0,0.0
2016-11-28,6.347147609653228,6.455069643505538,6.306676798713831,6.340402603149414,226102666,0.0,0.0
2016-11-29,6.340403106484362,6.394364320673374,6.320167699408269,6.387618541717529,210336530,0.0,0.0
2016-11-30,6.401109549357838,6.421344958354709,6.360639117322422,6.4078545570373535,133241904,0.0,0.0
2016-12-01,6.428088979997258,6.576481827892141,6.3471477423840845,6.36063814163208,239264425,0.0,0.0
2016-12-02,6.36063814163208,6.394363946772934,6.279696904018906,6.36063814163208,149408274,0.0,0.0
2016-12-05,6.306676930598366,6.380873547524939,6.272951897374042,6.36063814163208,131675310,0.0,0.0
2016-12-06,6.326912480917409,6.380873693182911,6.320167474118574,6.353893280029297,58215577,0.0,0.0
2016-12-07,6.340403628186289,6.3471486357805516,6.2864424095572335,6.30667781829834,60740408,0.0,0.0
2016-12-08,6.299932540861879,6.562991685353802,6.286442140292864,6.515776634216309,329831479,0.0,0.0
2016-12-09,6.455070162546167,6.616953033362214,6.434834755449375,6.549501419067383,229844088,0.0,0.0
2016-12-12,6.529266140169527,6.616953554424521,6.428089868634861,6.569736957550049,172522135,0.0,0.0
2016-12-13,6.522521495819092,6.562991538747194,6.461815273552055,6.522521495819092,95939674,0.0,0.0
2016-12-14,6.529266325226537,6.73836542563289,6.515777081606225,6.6439337730407715,327653965,0.0,0.0
2016-12-15,6.583227391617977,6.664168250122202,6.38087408748252,6.414599895477295,133507074,0.0,0.0
2016-12-16,6.407853894832426,6.428089301738115,6.293187618255615,6.293187618255615,246153999,0.0,0.0
2016-12-19,6.2796974879645,6.293187888466959,6.1987558568663434,6.2459716796875,62443303,0.0,0.0
2016-12-20,6.286441775604297,6.320167582091186,6.19201090689082,6.239226341247559,79339009,0.0,0.0
2016-12-21,6.205501154215792,6.23922696406931,6.192011524999359,6.232481956481934,64339442,0.0,0.0
2016-12-22,6.218990428138739,6.218990428138739,6.171774997626723,6.192010402679443,49026031,0.0,0.0
2016-12-23,6.1920110796366465,6.1920110796366465,6.138049864943861,6.178520679473877,46683994,0.0,0.0
2016-12-26,6.138049973706966,6.1717757817323475,6.104324165681585,6.165030002593994,48650076,0.0,0.0
2016-12-27,6.165029775773754,6.1852651826528335,6.1178143410002805,6.131304740905762,57287613,0.0,0.0
2016-12-28,6.131304663453286,6.13804967034168,6.07734383642958,6.104323863983154,76627520,0.0,0.0
2016-12-29,6.097578893486392,6.12455930715927,6.084088493670812,6.111069679260254,45342865,0.0,0.0
2016-12-30,6.124558925628661,6.144794331112322,6.104323520145002,6.124558925628662,65785645,0.0,0.0
2017-01-03,6.124559533456576,6.178520748754435,6.1043241259646654,6.144794940948486,70022866,0.0,0.0
2017-01-04,6.138049933770615,6.151540334084653,6.097579118786794,6.144794940948486,87744446,0.0,0.0
2017-01-05,6.144794331112322,6.151539723579047,6.117813919120194,6.124558925628662,67491970,0.0,0.0
2017-01-06,6.124558895180505,6.131304287613696,6.077343463897705,6.077343463897705,66879063,0.0,0.0
2017-01-09,6.070599173754255,6.097579202837641,6.05710877325426,6.0840888023376465,58937761,0.0,0.0
2017-01-10,6.077344217034818,6.104324246278067,6.077344217034818,6.090834617614746,46735525,0.0,0.0
2017-01-11,6.090834450231666,6.104324078524278,6.057108642687822,6.0638532638549805,46587470,0.0,0.0
2017-01-12,6.070599555969238,6.0908349650141345,6.057109154619866,6.070599555969238,27013420,0.0,0.0
2017-01-13,6.063852709177681,6.1380493246038546,6.05710808862747,6.124558925628662,70825683,0.0,0.0
2017-01-16,6.117814354004151,6.252716809512571,6.050363512208227,6.205500602722168,235582266,0.0,0.0
2017-01-17,6.178520347774062,6.198755367994442,6.1582849415954115,6.1717753410339355,38053012,0.0,0.0
2017-01-18,6.185264624398121,6.205500029450842,6.158284598938825,6.192010402679443,27692370,0.0,0.0
2017-01-19,6.171774997626723,6.245970839556284,6.1650292193454,6.192010402679443,29649520,0.0,0.0
2017-01-20,6.192011725217308,6.23248215800849,6.171776315842552,6.218991756439209,32445975,0.0,0.0
2017-01-23,6.23248215800849,6.24597217361944,6.198756347064452,6.218991756439209,28489881,0.0,0.0
2017-01-24,6.21899121014597,6.266206646595093,6.2122465888912926,6.252717018127441,33458394,0.0,0.0
2017-01-25,6.23248215800849,6.24597217361944,6.205501354869927,6.218991756439209,20131264,0.0,0.0
2017-01-26,6.225735941461147,6.26620636890382,6.225735941461147,6.239226341247559,23483692,0.0,0.0
2017-02-03,6.25946168336177,6.25946168336177,6.185265064239501,6.185265064239502,29764762,0.0,0.0
2017-02-06,6.2122464869016545,6.22573611514784,6.171775672371639,6.178520679473877,51079464,0.0,0.0
2017-02-07,6.1785207889541045,6.198755810619375,6.138049973706966,6.165030002593994,50538200,0.0,0.0
2017-02-08,6.144794409997948,6.165029429783124,6.1110693770226545,6.1515398025512695,47693900,0.0,0.0
2017-02-09,6.1515398025512695,6.171775208294708,6.131304396807831,6.1515398025512695,55143600,0.0,0.0
2017-02-10,6.158285341262525,6.165029962482101,6.124559533456576,6.144794940948486,116718025,0.0,0.0
2017-02-13,6.151540374108778,6.192011189355917,6.138049973706966,6.165030002593994,123043738,0.0,0.0
2017-02-14,6.16503010869707,6.171775887951521,6.124559678711715,6.138050079345703,77707318,0.0,0.0
2017-02-15,6.1447945421568875,6.192010747212586,6.124559135978236,6.1717753410339355,173182102,0.0,0.0
2017-02-16,6.165029429783124,6.185264835526563,6.138049403402889,6.1515398025512695,114540235,0.0,0.0
2017-02-17,6.151540455328664,6.165030083991986,6.090834617614746,6.090834617614746,128935484,0.0,0.0
2017-02-20,6.097579158459828,6.1717757817323475,6.09083453719637,6.165030002593994,189216736,0.0,0.0
2017-02-21,6.178521504633032,6.1987565286421935,6.1380506846980225,6.158286094665527,144562803,0.0,0.0
