Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-11-03,12.90999984741211,13.4399995803833,12.850000381469727,13.039999961853027,40955756,0,0
2016-11-04,13.050000190734863,13.520000457763672,12.880000114440918,13.079999923706055,29936292,0,0
2016-11-07,12.979999542236328,13.079999923706055,12.600000381469727,12.989999771118164,24028542,0,0
2016-11-08,13.100000381469727,13.3100004196167,12.850000381469727,12.850000381469727,21597009,0,0
2016-11-09,12.699999809265137,12.899999618530273,12.289999961853027,12.5,24407344,0,0
2016-11-10,12.680000305175781,12.779999732971191,12.460000038146973,12.75,21558707,0,0
2016-11-11,12.720000267028809,13.0,12.600000381469727,12.979999542236328,35297292,0,0
2016-11-14,12.819999694824219,12.949999809265137,12.5600004196167,12.699999809265137,24865264,0,0
2016-11-15,12.630000114440918,12.829999923706055,12.390000343322754,12.510000228881836,17895537,0,0
2016-11-16,12.640000343322754,12.649999618530273,12.430000305175781,12.510000228881836,11833307,0,0
2016-11-17,12.420000076293945,12.5,11.979999542236328,12.0,22016822,0,0
2016-11-18,11.989999771118164,12.1899995803833,11.75,11.84000015258789,15853101,0,0
2016-11-21,11.899999618530273,11.979999542236328,11.680000305175781,11.960000038146973,12798244,0,0
2016-11-22,11.850000381469727,12.350000381469727,11.8100004196167,12.180000305175781,19257840,0,0
2016-11-23,12.1899995803833,12.300000190734863,11.930000305175781,11.930000305175781,12511827,0,0
2016-11-24,11.9399995803833,11.949999809265137,11.569999694824219,11.630000114440918,20004686,0,0
2016-11-25,11.420000076293945,11.539999961853027,10.579999923706055,11.130000114440918,20603863,0,0
2016-11-28,11.180000305175781,11.359999656677246,11.069999694824219,11.100000381469727,13130305,0,0
2016-11-29,11.109999656677246,11.149999618530273,10.65999984741211,10.699999809265137,16513172,0,0
2016-11-30,10.65999984741211,11.199999809265137,10.329999923706055,10.960000038146973,22152021,0,0
2016-12-01,10.90999984741211,11.0600004196167,10.800000190734863,10.90999984741211,12058953,0,0
2016-12-02,10.880000114440918,11.180000305175781,10.850000381469727,11.130000114440918,18150122,0,0
2016-12-05,11.140000343322754,11.279999732971191,10.6899995803833,10.699999809265137,13672027,0,0
2016-12-06,10.640000343322754,10.770000457763672,10.550000190734863,10.59000015258789,9051218,0,0
2016-12-07,10.59000015258789,10.6899995803833,10.40999984741211,10.640000343322754,8263110,0,0
2016-12-08,10.649999618530273,10.890000343322754,10.5600004196167,10.789999961853027,11890254,0,0
2016-12-09,10.819999694824219,11.100000381469727,10.75,10.890000343322754,15407000,0,0
2016-12-12,10.890000343322754,10.979999542236328,9.800000190734863,9.880000114440918,16950266,0,0
2016-12-13,9.920000076293945,10.0600004196167,9.449999809265137,9.880000114440918,10427967,0,0
2016-12-14,9.84000015258789,9.960000038146973,9.5,9.600000381469727,9132095,0,0
2016-12-15,9.569999694824219,9.899999618530273,9.510000228881836,9.770000457763672,9662427,0,0
2016-12-16,9.869999885559082,9.970000267028809,9.770000457763672,9.869999885559082,7293746,0,0
2016-12-19,9.899999618530273,10.050000190734863,9.869999885559082,9.890000343322754,7224566,0,0
2016-12-20,9.979999542236328,9.989999771118164,9.84000015258789,9.880000114440918,5144232,0,0
2016-12-21,9.9399995803833,10.079999923706055,9.90999984741211,10.079999923706055,9619291,0,0
2016-12-22,10.09000015258789,10.260000228881836,9.979999542236328,10.109999656677246,9356240,0,0
2016-12-23,10.069999694824219,10.069999694824219,9.699999809265137,9.789999961853027,7674008,0,0
2016-12-26,9.65999984741211,9.850000381469727,9.5,9.84000015258789,6197124,0,0
2016-12-27,9.890000343322754,10.09000015258789,9.8100004196167,9.979999542236328,7329312,0,0
2016-12-28,9.989999771118164,10.0,9.859999656677246,9.869999885559082,4787839,0,0
2016-12-29,9.819999694824219,9.869999885559082,9.65999984741211,9.670000076293945,5597795,0,0
2016-12-30,9.699999809265137,9.760000228881836,9.609999656677246,9.680000305175781,4365195,0,0
2017-01-03,9.75,9.869999885559082,9.729999542236328,9.789999961853027,3710381,0,0
2017-01-04,9.859999656677246,10.300000190734863,9.8100004196167,10.220000267028809,18899013,0,0
2017-01-05,10.220000267028809,10.359999656677246,10.109999656677246,10.1899995803833,13563805,0,0
2017-01-06,10.140000343322754,10.239999771118164,10.0,10.149999618530273,8755905,0,0
2017-01-09,10.119999885559082,10.489999771118164,10.119999885559082,10.4399995803833,15891392,0,0
2017-01-10,10.399999618530273,10.489999771118164,10.15999984741211,10.170000076293945,10768991,0,0
2017-01-11,10.239999771118164,10.460000038146973,9.960000038146973,10.289999961853027,14091653,0,0
2017-01-12,10.210000038146973,10.359999656677246,10.0,10.119999885559082,9977263,0,0
2017-01-13,10.140000343322754,10.489999771118164,10.050000190734863,10.489999771118164,19848116,0,0
2017-01-16,10.399999618530273,10.399999618530273,9.4399995803833,9.90999984741211,23671370,0,0
2017-01-17,9.649999618530273,10.0600004196167,9.09000015258789,9.800000190734863,29490412,0,0
2017-01-18,9.609999656677246,9.75,9.300000190734863,9.609999656677246,20857141,0,0
2017-01-19,9.449999809265137,9.800000190734863,9.350000381469727,9.630000114440918,22315498,0,0
2017-01-20,9.550000190734863,10.100000381469727,9.529999732971191,9.819999694824219,36501132,0,0
2017-01-23,9.800000190734863,9.859999656677246,9.5600004196167,9.579999923706055,26507793,0,0
2017-01-24,9.529999732971191,9.5600004196167,9.170000076293945,9.180000305175781,18105790,0,0
2017-01-25,9.100000381469727,9.350000381469727,8.920000076293945,9.279999732971191,20335882,0,0
2017-01-26,9.229999542236328,9.550000190734863,9.069999694824219,9.34000015258789,21076790,0,0
2017-02-03,8.420000076293945,8.789999961853027,8.40999984741211,8.510000228881836,49820656,0,0
2017-02-06,8.300000190734863,8.449999809265137,7.820000171661377,8.300000190734863,47358497,0,0
2017-02-07,8.180000305175781,8.489999771118164,8.140000343322754,8.460000038146973,44762839,0,0
2017-02-08,8.350000381469727,8.539999961853027,8.220000267028809,8.420000076293945,34220257,0,0
2017-02-09,8.289999961853027,8.4399995803833,8.260000228881836,8.329999923706055,30046014,0,0
2017-02-10,8.329999923706055,8.359999656677246,8.199999809265137,8.199999809265137,24336299,0,0
2017-02-13,8.170000076293945,8.260000228881836,8.010000228881836,8.239999771118164,21796803,0,0
2017-02-14,8.220000267028809,8.229999542236328,8.119999885559082,8.140000343322754,11853934,0,0
2017-02-15,8.079999923706055,8.170000076293945,8.039999961853027,8.100000381469727,13901123,0,0
2017-02-16,8.109999656677246,8.180000305175781,8.109999656677246,8.15999984741211,14151227,0,0
2017-02-17,8.170000076293945,8.229999542236328,8.0600004196167,8.09000015258789,14087281,0,0
2017-02-20,8.079999923706055,8.09000015258789,7.900000095367432,8.020000457763672,14948163,0,0
2017-02-21,8.020000457763672,8.170000076293945,7.960000038146973,8.170000076293945,14670564,0,0
2017-02-22,8.149999618530273,8.229999542236328,8.119999885559082,8.220000267028809,15798957,0,0
2017-02-23,8.220000267028809,8.220000267028809,8.130000114440918,8.180000305175781,11789093,0,0
2017-02-24,8.180000305175781,8.229999542236328,8.130000114440918,8.210000038146973,10833475,0,0
2017-02-27,8.210000038146973,8.220000267028809,8.119999885559082,8.119999885559082,9251509,0,0
2017-02-28,8.09000015258789,8.130000114440918,7.489999771118164,7.539999961853027,39101014,0,0
2017-03-01,7.400000095367432,7.610000133514404,7.260000228881836,7.590000152587891,29034235,0,0
2017-03-02,7.5,7.559999942779541,7.429999828338623,7.46999979019165,15462474,0,0
2017-03-03,7.489999771118164,7.489999771118164,7.340000152587891,7.400000095367432,11110270,0,0
2017-03-06,7.389999866485596,7.579999923706055,7.369999885559082,7.539999961853027,14815697,0,0
2017-03-07,7.559999942779541,8.289999961853027,7.559999942779541,8.289999961853027,58904441,0,0
2017-03-08,8.390000343322754,9.0,8.25,8.800000190734863,98189928,0,0
2017-03-09,8.569999694824219,8.970000267028809,8.329999923706055,8.75,61662677,0,0
2017-03-10,8.649999618530273,8.720000267028809,8.40999984741211,8.420000076293945,38319212,0,0
2017-03-13,8.4399995803833,8.5,8.199999809265137,8.4399995803833,28218479,0,0
2017-03-14,8.390000343322754,8.449999809265137,8.229999542236328,8.25,22384695,0,0
2017-03-15,8.289999961853027,8.449999809265137,8.199999809265137,8.289999961853027,20807188,0,0
2017-03-16,8.260000228881836,8.449999809265137,8.25,8.359999656677246,24264945,0,0
2017-03-17,8.359999656677246,8.399999618530273,8.229999542236328,8.229999542236328,21827360,0,0
2017-03-20,8.25,8.25,7.789999961853027,7.980000019073486,27939951,0,0
2017-03-21,7.960000038146973,7.960000038146973,7.769999980926514,7.909999847412109,14356406,0,0
2017-03-22,7.599999904632568,7.739999771118164,7.519999980926514,7.659999847412109,24242912,0,0
2017-03-23,7.579999923706055,7.760000228881836,7.550000190734863,7.75,19401721,0,0
2017-03-24,7.75,7.75,7.590000152587891,7.619999885559082,13969551,0,0
2017-03-27,7.570000171661377,7.570000171661377,7.380000114440918,7.510000228881836,16343161,0,0
2017-03-28,7.539999961853027,7.949999809265137,7.5,7.78000020980835,24516974,0,0
2017-03-29,7.730000019073486,7.760000228881836,7.5,7.579999923706055,16594723,0,0
2017-03-30,7.480000019073486,7.489999771118164,7.300000190734863,7.329999923706055,15422857,0,0
2017-03-31,7.269999980926514,7.409999847412109,7.199999809265137,7.239999771118164,12169871,0,0
2017-04-05,7.239999771118164,7.550000190734863,6.650000095367432,7.489999771118164,25765008,0,0
2017-04-06,7.489999771118164,7.489999771118164,7.489999771118164,7.489999771118164,0,0,0
2017-04-07,7.119999885559082,7.119999885559082,7.119999885559082,7.119999885559082,1082800,0,0
2017-04-10,6.760000228881836,6.760000228881836,6.760000228881836,6.760000228881836,1127800,0,0
2017-04-11,6.420000076293945,6.420000076293945,6.420000076293945,6.420000076293945,2554200,0,0
2017-04-12,6.099999904632568,6.369999885559082,6.099999904632568,6.179999828338623,37957003,0,0
2017-04-13,6.059999942779541,6.300000190734863,6.03000020980835,6.210000038146973,18637323,0,0
2017-04-14,6.190000057220459,6.25,6.119999885559082,6.21999979019165,11581670,0,0
2017-04-17,6.179999828338623,6.199999809265137,6.059999942779541,6.110000133514404,11346995,0,0
2017-04-18,6.099999904632568,6.110000133514404,5.800000190734863,5.800000190734863,20728301,0,0
2017-04-19,5.679999828338623,5.800000190734863,5.510000228881836,5.510000228881836,18873025,0,0
2017-04-20,5.519999980926514,5.630000114440918,5.480000019073486,5.599999904632568,11641927,0,0
2017-04-21,5.610000133514404,5.739999771118164,5.599999904632568,5.630000114440918,10007683,0,0
2017-04-24,5.599999904632568,5.599999904632568,5.349999904632568,5.349999904632568,11591304,0,0
2017-04-25,5.179999828338623,5.369999885559082,5.179999828338623,5.340000152587891,9032194,0,0
2017-04-26,5.300000190734863,5.440000057220459,5.269999980926514,5.369999885559082,8296374,0,0
2017-04-27,5.360000133514404,5.400000095367432,5.139999866485596,5.380000114440918,9871006,0,0
2017-04-28,5.309999942779541,5.449999809265137,5.28000020980835,5.429999828338623,9871399,0,0
2017-05-02,5.409999847412109,5.429999828338623,5.329999923706055,5.360000133514404,6915814,0,0
2017-05-03,5.360000133514404,5.429999828338623,5.309999942779541,5.380000114440918,7441816,0,0
2017-05-04,5.400000095367432,5.409999847412109,5.309999942779541,5.340000152587891,5715414,0,0
2017-05-05,5.320000171661377,5.320000171661377,5.070000171661377,5.070000171661377,14605667,0,0
2017-05-08,5.070000171661377,5.099999904632568,4.829999923706055,4.869999885559082,10190780,0,0
2017-05-09,4.769999980926514,4.949999809265137,4.760000228881836,4.889999866485596,7752846,0,0
2017-05-10,4.880000114440918,4.920000076293945,4.650000095367432,4.650000095367432,10250821,0,0
2017-05-11,4.550000190734863,4.610000133514404,4.420000076293945,4.510000228881836,12106169,0,0
2017-05-12,4.489999771118164,4.519999980926514,4.329999923706055,4.46999979019165,8165343,0,0
2017-05-15,4.440000057220459,4.690000057220459,4.440000057220459,4.690000057220459,11176029,0,0
2017-05-16,4.699999809265137,4.880000114440918,4.650000095367432,4.840000152587891,14907754,0,0
2017-05-17,4.840000152587891,4.880000114440918,4.78000020980835,4.789999961853027,9211091,0,0
2017-05-18,4.650000095367432,4.730000019073486,4.650000095367432,4.699999809265137,6423964,0,0
2017-05-19,4.769999980926514,4.940000057220459,4.760000228881836,4.940000057220459,13614298,0,0
2017-05-22,4.940000057220459,4.949999809265137,4.690000057220459,4.690000057220459,13210800,0,0
2017-05-23,4.579999923706055,4.619999885559082,4.460000038146973,4.460000038146973,8926864,0,0
